Throat_mm,MR,Channels,Width_mm,Height_mm,Wall_mm,Thrust_kN,Tc_K,Wall_Tmax_K,DeltaP_bar
59.72,6.87,225,1.16,2.27,0.53,844.8680259648602,2724.6736122948055,604.1910344827586,3.2
124.089,6.99,301,0.99,2.45,0.95,3924.9284675317404,2700.1480318902804,634.7161616161616,4.677723858753711
77.456,6.55,260,1.27,3.66,0.77,1142.4768828994675,2953.069660487931,645.064251968504,3.8538992232921974
175.972,6.45,349,1.02,3.11,0.42,5462.65904789082,3046.930339512069,655.0427450980392,5.7158864404816185
81.874,6.09,197,0.93,3.82,0.63,858.7098961922813,3288.088105703083,697.2030107526881,2.7120214103846285
83.676,6.31,351,0.72,2.33,0.48,1100.6764674684846,3168.6250133556396,690.7622222222222,5.7607863138508115
155.881,6.41,302,1.03,2.76,0.44,4151.909060564795,3083.697331811769,640.2198058252427,4.698560362791037
171.027,5.71,211,1.17,3.59,1.0,2380.515386817581,3183.872116095893,653.1721367521367,2.9519616310211707
163.811,5.87,242,1.1,3.52,1.15,2695.7080862207504,3275.3263877051945,659.2145454545455,3.5117092024297434
110.328,5.52,395,0.79,2.41,0.49,730.6200121285536,3018.8371558587937,674.1116455696204,6.780375784935166
127.083,5.99,226,0.98,2.74,0.77,1862.8324480561305,3299.8519681097196,647.385306122449,3.218019985209822
98.585,6.53,164,1.13,3.66,0.69,1823.3474875931688,2971.7675060044453,660.6729203539824,2.1801797999023798
112.443,6.46,205,1.21,2.27,0.47,2247.9838668139687,3037.5999700692914,598.4914049586777,2.848122654377322
163.173,5.35,157,0.93,3.84,0.69,1126.0454504639963,2863.8028500781356,697.9630107526881,2.0737634892193935
153.397,6.06,283,0.88,2.19,0.67,2923.5011453061347,3294.686175218607,645.0381818181818,4.308637509661428
61.507,6.96,364,1.02,3.68,0.86,947.1675126287928,2702.3655896056566,676.7027450980393,6.0557419090522915
89.113,6.5,245,1.35,2.99,0.87,1456.3090692609105,3000.0,612.1385185185185,3.5678852651297115
77.49,6.15,326,0.67,3.88,0.67,816.0430082827647,3267.3019572565104,766.2459701492537,5.208866598237839
90.023,6.7,386,0.69,2.92,0.71,1717.411915923709,2823.6644243122582,722.8440579710145,6.56695737911517
150.246,6.38,241,1.22,3.23,1.01,3763.9849441870692,3110.4373658054037,633.8875409836065,3.493060881438933
157.315,6.49,184,0.81,2.0,0.67,4503.817795586387,3009.4232277234382,653.5308641975308,2.496717947032079
135.909,5.54,318,0.95,2.13,0.98,1148.9086441817494,3037.5999700692914,629.361052631579,5.036601864832311
103.568,6.26,244,0.95,3.72,1.11,1613.978403661821,3205.364131778607,689.781052631579,3.5491214734739582
68.654,6.83,327,0.63,2.98,1.11,1088.5900689748194,2741.777391898817,747.208253968254,5.230549769318572
162.739,5.63,327,0.96,3.07,0.76,1912.3731321614596,3119.144367190434,663.3266666666666,5.230549769318572
178.814,5.86,251,0.93,3.35,1.04,3173.1345569188256,3271.448115739806,679.3430107526882,3.6812702871651757
149.41,6.41,149,0.76,2.28,0.85,3814.352255672182,3083.697331811769,677.1663157894736,1.9550214293954575
89.216,6.74,328,0.91,3.7,0.48,1733.0678738324032,2794.635868221393,696.4241758241758,5.252266120494517
103.832,6.57,362,1.15,2.63,0.95,2083.6055830725245,2934.557027581037,619.0704347826087,6.010015782191553
162.098,6.06,302,0.93,2.67,0.79,3264.5614577218685,3294.686175218607,653.5030107526882,4.698560362791037
110.624,6.42,265,1.09,3.19,1.08,2107.929404054836,3074.6069661494566,648.0089908256881,3.951109966373138
66.72,6.68,291,1.21,3.23,0.68,930.4758519587324,2839.251961506301,634.9714049586777,4.471270507029205
132.087,5.68,309,1.11,3.71,0.76,1359.3630288634224,3160.748038493699,665.1241441441441,4.845379449484245
91.644,6.8,391,0.65,2.74,0.92,1902.5448128641117,2757.294901687516,730.2738461538461,6.685219595131607
127.176,5.68,214,0.69,2.01,0.95,1260.1598069567192,3160.748038493699,688.2640579710145,3.0044400891217182
136.811,5.71,196,1.12,2.08,1.18,1523.2937914023669,3183.872116095893,601.8971428571429,2.6952000000000003
158.002,6.91,247,0.93,2.36,1.2,6062.896966732092,2711.911894296917,641.7230107526882,3.605527768351138
159.524,5.52,343,1.12,2.29,0.91,1527.4680484056157,3018.8371558587937,609.8771428571429,5.581959118292866
145.878,6.82,303,0.71,2.51,0.76,4883.42147352318,2746.7016223493956,700.7321126760563,4.719431392972281
55.325,6.9,399,1.18,3.82,0.81,738.7810646244776,2714.683045111454,660.753220338983,6.876015006255868
153.27,5.54,148,1.16,3.04,1.08,1461.1788515454375,3037.5999700692914,633.4510344827586,1.9403981671746184
145.388,6.51,137,1.01,3.61,1.15,3906.0688625593793,2990.5767722765618,675.5958415841585,1.782835110214871
119.508,5.48,250,0.82,3.01,0.76,795.8722654968949,2981.1628441412063,689.5019512195122,3.6622776601683795
80.58,6.48,388,1.24,3.22,1.02,1172.5852306131255,3018.8371558587937,631.3922580645161,6.614170923355022
69.376,6.59,225,1.01,3.22,1.15,943.8767315459665,2916.302668188231,660.7758415841585,3.2
106.464,6.43,178,1.33,2.89,0.79,1968.0551822953378,3065.442972418963,610.1207518796992,2.39985296273159
117.789,6.62,211,1.21,3.73,1.2,2780.2900227722757,2889.5626341945963,653.9714049586777,2.9519616310211707
126.151,6.15,286,1.22,2.76,0.52,2162.734068041963,3267.3019572565104,616.0275409836065,4.36935909938584
165.189,6.96,124,1.03,3.03,1.05,6831.875635711021,2702.3655896056566,650.4798058252427,1.6046444495854764
87.211,5.87,345,0.82,3.94,0.8,764.0631788513016,3275.3263877051945,724.8419512195122,5.626472471397852
123.742,5.56,210,0.82,2.97,0.73,986.0064581643168,3056.214394375717,687.9819512195122,2.9345512933598257
139.331,5.33,308,0.83,2.42,0.66,782.4236443205014,2847.2875752748887,664.7310843373493,4.824302450106838
169.787,5.96,252,1.19,2.12,0.84,3216.5631548061197,3297.6344103943434,595.0137815126051,3.7003007858637287
172.532,6.04,369,1.22,3.97,0.75,3622.224231024827,3297.6344103943434,662.0075409836065,6.17060682467053
120.452,6.21,169,0.91,2.51,1.08,2086.4150402609775,3237.0465037127074,651.2041758241758,2.2576
164.066,5.26,291,1.01,2.1,0.47,902.4230681275353,2794.635868221393,618.2158415841584,4.471270507029205
109.471,6.99,344,0.85,3.06,1.03,3054.6633008341555,2700.1480318902804,684.515294117647,5.604199619920836
130.402,6.55,310,0.94,2.2,0.42,3238.215857914824,2953.069660487931,633.8127659574468,4.866490581691434
154.736,6.75,384,1.19,3.59,0.88,5248.262562646297,2787.867965644036,650.873781512605,6.519865991863939
161.832,6.04,141,1.17,3.72,0.51,3186.8734701738267,3297.6344103943434,658.1121367521367,1.8394257874178772
100.269,6.81,175,1.4,2.56,1.0,2292.32435871519,2751.8758277176316,591.5657142857143,2.3520259177452134
71.234,6.48,379,1.14,3.9,0.92,916.3566956086838,3018.8371558587937,668.5508771929825,6.402674051648117
93.05,6.25,307,1.4,2.01,0.62,1291.2162564264993,3212.132034355964,570.6657142857143,4.803259638924893
164.265,6.39,145,0.77,2.04,0.45,4536.220584478635,3101.6213760735877,665.3122077922078,1.8968249711399063
177.398,5.64,142,0.94,3.13,1.03,2308.066607210531,3127.7337874695213,669.1527659574468,1.8537002326955552
125.557,6.63,222,0.7,3.5,1.11,3181.6771182744046,2880.855632809566,741.5714285714286,3.146180402013438
165.877,6.74,176,1.17,3.82,0.45,5991.042779992006,2794.635868221393,661.9121367521367,2.3679230819281614
107.437,6.53,181,0.6,2.46,0.49,2165.4866324146033,2971.7675060044453,740.1466666666668,2.448084762016273
143.62,5.49,165,0.95,3.67,0.46,1171.443886113579,2990.5767722765618,687.881052631579,2.195570700383797
136.377,5.88,345,0.7,3.25,0.56,1891.1282176750701,3278.9329457664753,732.0714285714286,5.626472471397852
60.051,6.78,385,1.34,3.1,0.45,806.2933213219296,2768.8460271672634,617.2029850746269,6.543396396067364
133.244,6.7,336,0.87,2.56,0.86,3762.381516274597,2823.6644243122582,661.1880459770115,5.42718538721652
95.801,5.68,163,0.86,3.42,0.64,715.0812422584756,3160.748038493699,696.006511627907,2.164835751658403
147.3,6.79,338,0.75,2.39,0.51,4883.17535802525,2762.953496287293,684.1533333333333,5.471243514453904
147.593,5.85,245,1.23,2.89,0.69,2135.3321399410474,3267.3019572565104,619.9013008130081,3.5678852651297115
97.989,6.58,319,1.18,2.84,1.02,1869.3407855598205,2925.3930338505434,623.513220338983,5.058017744590295
148.828,5.47,204,1.0,3.5,0.59,1210.7496775616141,2971.7675060044453,673.0,2.8309622390763862
155.793,6.9,160,1.31,3.33,0.6,5858.2620042568715,2714.683045111454,628.6774045801527,2.1190861620062105
128.216,6.15,330,0.74,2.95,0.52,2234.118342595231,3267.3019572565104,708.3162162162163,5.295798160890427
64.264,6.52,158,0.96,3.31,1.19,768.9716277895151,2981.1628441412063,672.4466666666667,2.0888233633730344
70.974,6.75,189,1.06,2.06,1.01,1104.1584145668044,2787.867965644036,609.223396226415,2.5786563352319694
166.266,5.89,353,1.09,2.62,1.09,2844.7831840783447,3282.2642306862676,626.3489908256881,5.8058142900029965
138.04,6.46,273,0.68,3.21,1.13,3387.9597570110777,3037.5999700692914,737.2741176470588,4.108560222581854
133.092,5.37,218,0.71,2.45,1.12,784.7458765941026,2880.855632809566,698.4521126760563,3.074985141704705
168.386,6.33,126,0.74,3.45,0.95,4534.178865048275,3152.7124247251113,727.3162162162163,1.63147719376044
115.271,5.96,224,1.31,3.39,0.73,1482.5977438060224,3297.6344103943434,630.9574045801527,3.182020014839561
84.559,6.48,169,1.27,2.46,0.92,1291.247727675796,3018.8371558587937,599.464251968504,2.2576
143.481,6.92,343,0.88,2.67,0.84,5030.524126982089,2709.4250516614106,663.2781818181818,5.581959118292866
134.026,6.42,300,1.03,2.31,0.66,3094.1079296123953,3074.6069661494566,623.1198058252427,4.656921938165306
155.911,5.83,385,1.09,2.34,1.17,2323.9658055161585,3258.222608101183,615.708990825688,6.543396396067364
131.561,5.68,289,0.6,2.58,0.5,1348.5580100731445,3160.748038493699,744.7066666666667,4.430400000000001
145.836,6.8,291,0.85,2.51,1.2,4817.883670665959,2757.294901687516,663.6152941176471,4.471270507029205
100.982,6.48,226,0.87,3.47,0.94,1841.5258914788235,3018.8371558587937,695.7680459770115,3.218019985209822
122.659,6.94,230,1.1,2.55,1.13,3721.556117316287,2705.313824781393,622.3545454545454,3.290498163410971
98.449,6.2,197,0.76,3.22,1.07,1380.9466218623122,3242.705098312484,712.8863157894737,2.7120214103846285
164.114,5.48,305,0.62,3.69,1.02,1500.8617011665854,2981.1628441412063,778.2845161290322,4.761276803963808
104.68,5.66,372,0.85,3.67,0.43,828.6349403895357,3144.526102230515,707.6952941176471,6.239900932943007
156.271,5.64,355,1.26,2.33,0.73,1791.0498834283353,3127.7337874695213,595.524126984127,5.850970005522364
150.203,5.65,212,0.92,3.31,0.56,1680.3108998637363,3136.1971499218644,679.6930434782608,2.969413274443952
91.576,6.35,249,0.93,3.2,1.1,1363.8995138746557,3136.1971499218644,673.6430107526882,3.6433229805414524
90.912,5.77,153,1.2,2.78,0.49,730.8588428598151,3225.0333208891375,618.9733333333334,2.014004385726805
153.933,5.3,341,0.98,2.57,0.69,885.3445125357767,2823.664424312258,640.925306122449,5.53757535328257
83.022,6.57,371,1.01,3.45,0.59,1332.1080606967632,2934.557027581037,669.5158415841585,6.216771732367841
66.845,6.45,261,0.83,3.92,0.43,788.2333576943215,3046.930339512069,721.7310843373494,3.873267235189054
158.266,5.47,366,1.38,2.32,0.87,1369.1792955958838,2971.7675060044453,584.1020289855072,6.101593830330793
81.97,6.79,253,1.37,3.57,0.8,1512.191166705985,2762.953496287293,632.4483211678831,3.719369081046782
176.96,5.4,358,1.36,2.15,0.62,1482.9778763277916,2907.294901687516,579.3470588235294,5.918942302700777
70.241,6.5,136,0.76,3.53,0.5,904.8004269760798,3000.0,724.6663157894736,1.7688151323183374
135.759,5.58,352,0.86,3.41,0.55,1227.5751022548625,3074.6069661494566,695.626511627907,5.783284311865111
136.128,5.63,202,0.83,3.76,0.75,1338.0867652696859,3119.144367190434,715.6510843373494,2.7967675372139866
160.53,6.03,181,0.77,3.79,0.9,3102.9650473867187,3298.668589380924,731.8122077922078,2.448084762016273
174.04,6.14,293,0.97,3.95,0.65,4076.826360615881,3271.448115739806,695.0484536082474,4.512281704965393
133.975,5.85,181,0.71,2.43,0.63,1759.468303750494,3267.3019572565104,697.6921126760564,2.448084762016273
150.206,6.49,286,1.34,2.13,0.43,4105.963697549612,3009.4232277234382,580.3429850746269,4.36935909938584
89.645,6.93,289,1.37,2.66,0.49,1975.756661675825,2707.224971418376,597.8683211678832,4.430400000000001
102.097,6.83,203,0.67,2.28,1.17,2407.4575535647937,2741.777391898817,705.4459701492538,2.8138438322410613
112.774,6.34,253,0.91,3.94,0.75,2051.0806334320755,3144.526102230515,705.5441758241759,3.719369081046782
124.766,5.88,178,0.86,3.47,1.1,1582.818847894525,3278.9329457664753,697.906511627907,2.39985296273159
172.298,6.49,189,0.75,3.94,1.1,5402.57762860618,3009.4232277234382,743.0533333333334,2.5786563352319694
174.848,6.84,179,1.12,3.38,0.92,7106.052029152291,2737.107995986841,651.2971428571428,2.415885424549182
102.169,5.59,287,0.71,3.1,0.84,706.8728988258232,3083.6973318117684,723.1521126760564,4.389670669863968
80.005,6.28,185,0.63,2.42,0.8,980.3074800603778,3191.2271969246067,725.928253968254,2.5130176352928455
97.369,5.83,243,1.21,2.32,1.04,906.3952875801987,3258.222608101183,600.3914049586776,3.530396092922508
115.6,6.19,332,0.86,2.2,1.17,1886.3519955898782,3248.1241722823684,649.646511627907,5.339462317241452
95.338,5.84,301,0.78,3.16,1.06,879.9606311759301,3262.892004013159,705.2082051282051,4.677723858753711
139.909,5.94,163,0.71,2.24,0.79,2135.282983257382,3294.686175218607,690.4721126760563,2.164835751658403
132.881,6.38,314,0.94,3.0,0.95,2944.2034406558555,3110.4373658054037,664.2127659574468,4.951275340843341
154.991,6.6,176,1.2,3.37,0.73,4745.205713638622,2907.2949016875164,641.3933333333333,2.3679230819281614
117.779,5.83,202,0.73,2.33,1.12,1326.2089203101048,3258.222608101183,687.7180821917808,2.7967675372139866
85.461,6.57,213,0.74,2.05,0.95,1411.5264291609808,2934.557027581037,674.1162162162162,2.986906126093223
102.909,5.83,386,1.07,2.77,1.07,1012.471799376542,3258.222608101183,634.7927102803739,6.56695737911517
77.067,6.39,280,0.62,3.11,0.69,998.4837376361864,3101.6213760735877,756.2445161290323,4.248236918872658
129.109,6.05,239,1.3,2.89,0.68,2049.669690206819,3296.3065021785415,612.896923076923,3.4558802682111467
172.591,5.42,398,1.11,3.91,0.72,1472.086445388085,2925.3930338505434,672.7241441441441,6.852060050093986
162.637,6.0,361,0.9,2.72,1.15,3084.3393642114706,3300.0,661.1377777777777,5.9872000000000005
159.401,6.41,341,0.97,3.04,1.09,4341.537428171194,3083.697331811769,660.4684536082474,5.53757535328257
96.498,6.49,390,0.89,3.47,0.76,1694.6388871121617,3009.4232277234382,691.6352808988764,6.661506309337028
117.879,6.46,123,0.93,3.65,0.97,2470.593120138864,3037.5999700692914,690.7430107526882,1.5913087922306866
176.412,5.82,127,0.85,3.3,0.52,2937.814012147498,3253.298377650605,693.635294117647,1.6449738512298
109.846,6.26,171,0.66,3.58,1.0,1815.5785100945805,3205.364131778607,758.4642424242423,2.2888921264290927
165.798,6.15,261,0.63,2.18,0.78,3735.771471043375,3267.3019572565104,716.808253968254,3.873267235189054
96.113,6.89,207,1.31,2.52,0.59,2215.8597341499394,2717.7357693137324,597.8974045801526,2.882569100781759
152.434,6.81,147,1.37,3.07,0.86,5297.932174871591,2751.8758277176316,613.4483211678831,1.9258242247906998
150.176,6.25,323,1.06,3.41,0.63,3363.3130725855685,3212.132034355964,660.5233962264151,5.144016675249993
59.781,6.76,153,1.06,3.03,1.16,788.5823838787343,2781.309411773577,646.0833962264151,2.014004385726805
104.224,6.66,397,1.07,3.85,0.44,2239.1857858183635,2855.4738977694856,675.8327102803738,6.828135169226397
141.347,6.3,378,1.21,3.78,0.98,3113.7207060877627,3176.335575687742,655.8714049586777,6.379327961595611
145.562,5.92,376,1.13,2.66,0.48,2258.7454202436556,3290.5749483385894,622.6729203539824,6.332728404443327
104.943,6.87,172,1.37,3.61,1.09,2608.892755657234,2724.6736122948055,633.9683211678832,2.3046070818879105
75.782,6.66,311,1.36,3.78,0.5,1183.823018875189,2855.4738977694856,641.2870588235294,4.887635791630841
176.061,6.0,291,0.94,3.24,0.56,3614.5128721815354,3300.0,673.3327659574468,4.471270507029205
129.504,6.4,166,0.63,3.11,0.6,2842.5634676181307,3092.705098312484,752.148253968254,2.2110083109090968
91.236,6.13,310,0.61,3.34,0.98,1109.5003247136576,3275.3263877051945,769.2150819672131,4.866490581691434
72.069,6.18,160,0.7,2.33,0.63,726.3193788554577,3253.298377650605,697.1114285714286,2.1190861620062105
139.665,5.66,313,0.66,2.17,0.88,1475.0644126728619,3144.526102230515,704.8842424242424,4.9300282256437145
109.475,5.71,309,1.1,2.25,0.83,975.3748319353801,3183.872116095893,610.9545454545455,4.845379449484245
73.498,6.39,208,0.75,2.83,0.49,908.1448652451105,3101.6213760735877,700.8733333333333,2.8998549289488316
124.336,6.91,295,1.01,2.6,1.1,3754.471417832818,2711.911894296917,637.2158415841584,4.55343311280697
128.241,6.11,218,1.26,3.01,1.1,2149.2864638165515,3282.2642306862676,621.364126984127,3.074985141704705
72.494,6.21,180,1.22,3.16,0.81,755.7476418709231,3237.0465037127074,631.2275409836066,2.4319627325598185
160.103,5.57,301,1.25,3.58,0.79,1678.899538103077,3065.442972418963,644.04,4.677723858753711
146.756,5.62,163,0.86,3.67,0.74,1530.8673745008011,3110.4373658054033,705.506511627907,2.164835751658403
175.636,6.66,217,0.74,2.23,0.62,6358.896120219965,2855.4738977694856,680.9562162162163,3.0572876881571225
174.573,5.36,298,0.69,2.81,0.44,1319.4301776540694,2872.2662125304787,718.6640579710145,4.615422077989085
110.847,6.55,306,0.68,3.73,0.4,2339.8347040837443,2953.069660487931,757.0341176470588,4.782251071574389
135.529,5.35,122,0.89,2.72,0.89,776.8260692461228,2863.8028500781356,663.1352808988764,1.5780272352774767
126.728,5.99,160,1.36,3.03,0.9,1852.439525995346,3299.8519681097196,612.7870588235294,2.1190861620062105
86.091,6.38,244,0.92,2.26,0.51,1235.8266185502507,3110.4373658054037,639.7930434782609,3.5491214734739582
172.641,6.3,376,0.87,3.16,1.18,4645.092320972549,3176.335575687742,683.9880459770116,6.332728404443327
75.559,6.85,234,1.05,3.5,0.48,1335.4887987711372,2732.6980427434896,665.3809523809524,3.3636093588337084
168.16,5.46,189,1.05,2.49,0.73,1515.7945488839166,2962.4000299307086,627.0009523809524,2.5786563352319694
78.14,5.99,216,0.61,2.89,0.46,704.2805438614095,3299.8519681097196,752.1150819672131,3.039630965317599
67.838,6.77,335,1.12,2.85,0.73,1022.2096875800286,2774.9666791108625,631.1571428571428,5.405205398349798
171.453,6.27,389,0.82,2.99,0.81,4462.6264964608035,3198.393559597096,688.7419512195122,6.637823405735946
149.261,5.52,366,0.75,2.58,0.8,1337.2504926305767,3018.8371558587937,691.3733333333333,6.101593830330793
136.801,5.92,363,0.75,3.8,0.81,1995.0317004997137,3290.5749483385894,737.7333333333333,6.032863099698022
87.744,6.23,157,0.67,2.07,0.44,1127.6115965912131,3225.0333208891375,697.4659701492537,2.0737634892193935
147.494,5.6,367,1.21,3.46,1.19,1497.4540953526896,3092.705098312484,643.7114049586777,6.12456685621213
