Throat_mm,MR,Channels,Width_mm,Height_mm,Wall_mm,Thrust_kN,Tc_K,Wall_Tmax_K,DeltaP_bar,Printable
14.953,5.8,192,1.23,2.61,0.42,20.570483227999997,3242.705098312484,609.2613008130081,2.6283440323406366,True
11.275,6.9,192,1.34,2.54,0.65,30.68357873905017,2714.683045111454,595.9229850746268,2.6283440323406366,True
17.318,6.88,178,0.98,3.94,0.43,71.49334768102605,2721.0670542335247,692.985306122449,2.39985296273159,True
11.336,6.91,242,1.02,2.08,0.42,31.208629233701032,2711.911894296917,615.9027450980393,3.5117092024297434,True
10.969,6.76,205,1.02,2.99,0.63,26.549405033180452,2781.309411773577,650.4827450980392,2.848122654377322,True
17.276,6.29,120,1.27,3.32,0.42,46.11225566367941,3183.872116095893,632.1442519685039,1.551627310409919,True
11.549,6.74,137,0.85,3.51,0.48,29.04148628705475,2794.635868221393,701.6152941176471,1.782835110214871,True
13.33,6.55,108,0.73,3.52,0.85,33.83744707222813,2953.069660487931,732.9380821917808,1.397895138643706,True
13.591,6.26,119,0.9,3.91,0.78,27.79389194784573,3205.364131778607,706.3577777777778,1.53850939331332,True
14.792,6.96,183,0.83,3.51,0.63,54.78119479805444,2702.3655896056566,706.1510843373494,2.4804624914398152,True
11.814,6.95,113,0.81,3.06,0.74,34.733756734110685,2703.6934978214585,693.8108641975308,1.4609651814712121,True
16.25,5.9,144,0.67,2.55,0.77,27.49824953472987,3285.316954888546,715.7059701492537,1.8824,True
12.616,6.57,152,0.95,2.72,0.64,30.760715587812676,2934.557027581037,651.781052631579,1.999185485522055,True
12.202,6.95,105,0.86,3.07,0.46,37.05270054566999,2703.6934978214585,682.7065116279069,1.3607438643406065,True
17.277,5.63,143,1.0,2.5,0.75,21.55390746087176,3119.144367190434,635.0,1.8680250290108,True
15.071,5.86,190,0.76,3.03,0.42,22.54081381894621,3271.448115739806,705.6663157894736,2.595175410317714,True
17.272,6.16,220,0.93,2.81,0.74,40.93300861537264,3262.892004013159,658.8230107526881,3.1105018674576734,True
14.259,6.49,180,0.96,3.75,0.52,37.0014447168152,3009.4232277234382,689.1666666666667,2.4319627325598185,True
11.437,6.59,107,0.73,2.57,0.69,25.651986922277924,2916.302668188231,696.8380821917808,1.385453285046704,True
17.664,5.87,214,0.82,3.95,0.54,31.34475289411782,3275.3263877051945,725.2219512195122,3.0044400891217182,True
14.96,6.4,117,1.26,2.56,0.83,37.93210917442897,3092.705098312484,604.264126984127,1.5124387981502883,True
16.847,6.78,231,0.9,2.83,0.67,63.45965787780487,2768.8460271672634,665.3177777777778,3.3087168315798587,True
13.477,6.82,226,1.0,3.87,0.82,41.68032189725361,2746.7016223493956,687.06,3.218019985209822,True
11.529,6.98,145,1.32,3.53,0.54,33.679415624592394,2700.5919814715185,635.3521212121212,1.8968249711399063,True
12.573,6.26,185,0.78,3.33,0.71,23.786161921849356,3205.364131778607,711.6682051282052,2.5130176352928455,True
17.546,6.67,233,1.24,2.11,0.86,63.905489515584186,2847.2875752748887,589.2122580645162,3.345272514189107,True
17.454,6.43,168,0.65,2.38,0.51,52.89585681996806,3065.442972418963,716.5938461538461,2.242023099732033,True
12.866,6.47,246,0.85,3.79,0.67,29.662403200739018,3028.2324939955547,712.255294117647,3.5866873894192786,True
11.195,6.88,196,0.81,3.6,0.44,29.87571849473758,2721.0670542335247,714.3308641975308,2.6952000000000003,True
17.206,5.93,131,1.09,2.42,0.84,31.926377245095107,3292.775028581624,618.748990825688,1.6994908253088057,True
17.44,6.0,212,1.23,2.03,0.89,35.46634287951263,3300.0,587.2213008130082,2.969413274443952,True
13.069,6.08,164,1.08,3.14,0.64,21.65935421748168,3290.5749483385894,647.4681481481482,2.1801797999023798,True
17.17,6.33,158,0.95,2.87,0.69,47.14409223146656,3152.7124247251113,657.4810526315789,2.0888233633730344,True
16.454,6.29,125,1.34,3.14,0.89,41.82856467213315,3183.872116095893,618.7229850746269,1.618033988749895,True
10.302,6.84,249,0.66,3.6,0.44,24.668919971668284,2737.107995986841,759.2242424242423,3.6433229805414524,True
15.147,5.96,155,1.17,3.24,0.51,25.599793621949793,3297.6344103943434,639.8721367521367,2.043787550150603,True
11.848,6.64,197,1.34,2.57,0.53,28.53258293438109,2872.2662125304787,597.0629850746268,2.7120214103846285,True
16.415,6.56,193,1.05,3.01,0.64,51.69351568728896,2943.785605624283,646.7609523809524,2.64499335197105,True
16.812,6.03,233,0.68,3.2,0.44,34.03323518303496,3298.668589380924,736.8941176470588,3.345272514189107,True
17.823,6.13,212,1.04,3.4,0.45,42.340557763201595,3275.3263877051945,663.0461538461539,2.969413274443952,True
11.605,7.0,113,1.01,3.47,0.56,34.53246672454315,2700.0,670.2758415841585,1.4609651814712121,True
11.723,6.29,173,0.79,3.62,0.84,21.23281160024014,3183.872116095893,720.0916455696201,2.320367787014481,True
12.335,6.39,151,0.69,2.52,0.79,25.57893136616681,3101.6213760735877,707.6440579710145,1.9844152518752967,True
17.287,6.63,142,0.82,3.68,0.56,60.31335787652516,2880.855632809566,714.9619512195122,1.8537002326955552,True
14.923,5.99,211,1.4,2.98,0.89,25.68686806880424,3299.8519681097196,607.5257142857143,2.9519616310211707,True
13.296,6.99,102,0.92,3.01,0.59,45.06166032333062,2700.1480318902804,668.2930434782609,1.3241196029703455,True
17.475,5.91,242,1.29,2.2,0.4,32.17674202565867,3288.088105703083,587.631007751938,3.5117092024297434,True
11.682,6.37,238,1.13,3.07,0.48,22.567932764876453,3119.144367190434,638.2529203539823,3.4373481373511043,True
13.224,6.48,177,1.3,2.08,0.64,31.580250800405228,3018.8371558587937,582.1169230769231,2.3838654729040503,True
15.193,5.99,217,0.63,3.85,0.43,26.62477539833261,3299.8519681097196,780.2682539682539,3.0572876881571225,True
15.105,6.23,108,0.64,2.39,0.77,33.41689817074903,3225.0333208891375,720.8199999999999,1.397895138643706,True
10.748,6.84,127,1.1,3.21,0.7,26.851117220368234,2737.107995986841,647.4345454545455,1.6449738512298,True
13.417,6.0,115,1.2,3.61,0.76,20.99105597643521,3300.0,650.5133333333334,1.4865900871182518,True
11.03,6.42,186,0.71,3.51,0.78,20.955999100344954,3074.6069661494566,738.7321126760563,2.5293614365114956,True
13.801,6.52,133,0.98,2.7,0.85,35.464669754920024,2981.1628441412063,645.865306122449,1.7270646600729729,True
12.538,6.44,237,1.4,2.25,0.87,27.513216195595476,3056.214394375717,579.7857142857143,3.418854898757388,True
16.13,6.81,100,0.88,3.15,0.5,59.32140612392703,2751.8758277176316,681.5181818181818,1.3,True
16.496,6.36,244,0.66,2.47,0.84,44.627966775584646,3127.7337874695213,716.2842424242424,3.5491214734739582,True
15.384,5.82,123,0.8,3.51,0.73,22.341204973544713,3253.298377650605,713.38,1.5913087922306866,True
10.376,6.88,203,1.16,2.41,0.52,25.6643393377666,2721.0670542335247,609.5110344827586,2.8138438322410613,True
14.531,5.87,128,0.98,3.74,0.78,21.21181075767004,3275.3263877051945,685.385306122449,1.6585237502960395,True
16.106,6.97,171,1.09,2.27,0.69,65.33725293276427,2701.331410619076,613.0489908256881,2.2888921264290927,True
11.829,6.44,203,1.31,2.7,0.75,24.48955498687277,3056.214394375717,604.7374045801527,2.8138438322410613,True
17.06,6.16,240,0.8,3.77,0.68,39.93433546704044,3262.892004013159,723.26,3.474451209887296,True
16.022,6.94,173,1.24,2.79,0.83,63.497874404699544,2705.313824781393,615.0522580645161,2.320367787014481,True
13.574,6.79,241,0.87,3.43,0.55,41.46794524264074,2762.953496287293,694.2480459770115,3.493060881438933,True
12.879,6.8,174,1.36,3.53,0.56,37.57431813179249,2757.294901687516,631.7870588235294,2.33617410939159,True
14.326,5.86,139,0.72,2.2,0.42,20.3673884232694,3271.448115739806,685.8222222222223,1.8110286648277376,True
15.418,6.63,233,0.91,3.46,0.89,47.97669494622865,2880.855632809566,687.3041758241759,3.345272514189107,True
15.621,5.78,116,0.71,2.51,0.7,21.86751285678171,3231.153972832737,700.7321126760563,1.4994865882041641,True
17.648,6.7,169,0.6,3.92,0.51,66.00221322084224,2823.6644243122582,795.6266666666668,2.2576,True
14.251,6.27,160,0.81,2.04,0.65,30.831243601806563,3198.393559597096,655.0508641975308,2.1190861620062105,True
17.63,6.3,182,1.39,3.0,0.88,48.44077566344158,3176.335575687742,609.1079136690647,2.464251389206585,True
15.284,6.07,129,1.27,3.76,0.78,29.322886720415976,3292.775028581624,648.8642519685039,1.6721266825731766,True
13.767,5.96,206,1.0,3.01,0.86,21.147636564360667,3297.6344103943434,654.38,2.865324975558327,True
13.307,6.41,220,0.78,3.31,0.54,30.2567153803922,3083.697331811769,710.908205128205,3.1105018674576734,True
13.488,6.76,171,0.64,2.69,0.5,40.143555454910484,2781.309411773577,732.22,2.2888921264290927,True
15.989,6.29,190,1.07,3.8,0.57,39.49777043450934,3183.872116095893,673.9327102803738,2.595175410317714,True
16.623,6.43,128,0.97,3.08,0.44,47.97892607693935,3065.442972418963,661.9884536082475,1.6585237502960395,True
11.553,6.73,107,0.95,2.14,0.74,28.86701485735159,2801.6064404029044,629.7410526315789,1.385453285046704,True
14.293,6.64,179,0.74,3.13,0.78,41.52386636340222,2872.2662125304787,715.1562162162162,2.415885424549182,True
16.68,5.75,132,1.28,2.35,0.42,23.94531788227457,3212.132034355964,594.3,1.7132516309488317,True
16.74,6.32,104,1.21,2.12,0.63,44.431952588449086,3160.748038493699,592.7914049586777,1.3484768470618396,True
12.426,6.3,244,1.36,3.8,0.57,24.06407445709327,3176.335575687742,642.0470588235294,3.5491214734739582,True
13.436,6.72,121,1.38,2.1,0.79,38.78103674302439,2808.7728030753933,575.7420289855072,1.5648,True
17.575,5.78,249,0.96,2.99,0.58,27.680402005043064,3231.153972832737,660.2866666666666,3.6433229805414524,True
11.92,6.8,104,0.93,3.5,0.46,32.186913473301566,2757.294901687516,685.0430107526881,1.3484768470618396,True
17.428,6.7,162,1.36,2.6,0.42,64.36690262468181,2823.6644243122582,596.4470588235295,2.149538699151978,True
14.972,6.61,204,1.26,2.91,0.63,44.59946114544443,2898.3786239264123,617.564126984127,2.8309622390763862,True
12.805,6.52,105,1.27,2.37,0.77,30.530504014651132,2981.1628441412063,596.0442519685039,1.3607438643406065,True
14.268,6.45,210,0.84,3.23,0.9,35.91229469029757,3046.930339512069,693.2161904761905,2.9345512933598257,True
12.004,6.51,100,1.22,3.02,0.89,26.627766770460177,2990.5767722765618,625.9075409836065,1.3,True
16.447,6.44,169,0.71,3.82,0.7,47.34326599919187,3056.214394375717,750.5121126760563,2.2576,True
16.534,6.79,226,1.29,3.86,0.89,61.52515170902872,2762.953496287293,650.711007751938,3.218019985209822,True
17.677,6.17,176,1.22,2.51,0.78,43.28542524685819,3258.222608101183,606.5275409836065,2.3679230819281614,True
16.341,6.87,190,1.36,3.4,0.65,63.25670068414267,2724.6736122948055,626.8470588235294,2.595175410317714,True
13.947,6.35,240,0.62,3.44,0.67,31.63593224757181,3136.1971499218644,768.7845161290322,3.474451209887296,True
17.875,6.24,199,1.34,2.92,0.85,47.22273842546923,3218.690588226423,610.3629850746269,2.745792367962809,True
15.334,6.86,158,1.01,3.43,0.55,55.35108414152505,2728.551884260194,668.7558415841585,2.0888233633730344,True
14.686,6.85,245,1.34,3.37,0.55,50.45159426645602,2732.6980427434896,627.4629850746269,3.5678852651297115,True
16.689,5.8,228,0.86,2.77,0.45,25.624090331999998,3242.705098312484,671.306511627907,3.2541796019867695,True
12.12,6.41,140,0.97,3.74,0.47,25.09959453553527,3083.697331811769,687.0684536082474,1.8252018714143141,True
13.589,6.13,201,1.31,3.98,0.59,24.613306389646453,3275.3263877051945,653.3774045801526,2.7797334581042583,True
14.302,6.85,117,1.23,2.74,0.57,47.84773610333597,2732.6980427434896,614.2013008130082,1.5124387981502883,True
16.272,6.42,201,0.65,2.26,0.69,45.60780985916716,3074.6069661494566,712.0338461538461,2.7797334581042583,True
17.461,6.01,188,1.03,2.78,0.75,35.93743143421052,3299.8519681097196,640.9798058252427,2.562180903800634,True
17.439,6.94,229,1.05,3.2,0.45,75.22615908094487,2705.313824781393,653.9809523809524,3.2723190581172292,True
13.87,6.89,130,0.69,2.9,0.53,46.14566632811646,2717.7357693137324,722.0840579710145,1.6857824421031036,True
13.924,5.97,179,0.65,2.93,0.65,21.87547423707557,3298.668589380924,737.4938461538461,2.415885424549182,True
10.958,6.99,132,0.9,2.53,0.43,30.607493704354695,2700.1480318902804,653.9177777777777,1.7132516309488317,True
16.421,6.35,244,0.89,3.97,0.6,43.85491132060737,3136.1971499218644,710.6352808988764,3.5491214734739582,True
17.287,6.83,153,1.38,2.07,0.76,69.01952095096979,2741.777391898817,574.6020289855072,2.014004385726805,True
17.546,6.26,234,1.29,2.34,0.45,46.323651950263645,3205.364131778607,592.9510077519379,3.3636093588337084,True
14.162,6.69,238,1.0,3.71,0.42,42.212138350489006,2831.3749866443604,680.98,3.4373481373511043,True
15.417,6.8,129,1.0,3.86,0.79,53.84266734353755,2757.294901687516,686.6800000000001,1.6721266825731766,True
16.228,5.9,181,1.14,2.32,0.66,27.423843137514982,3285.316954888546,608.5108771929824,2.448084762016273,True
11.461,6.29,123,0.97,3.41,0.49,20.294343239052928,3183.872116095893,674.5284536082474,1.5913087922306866,True
14.592,6.87,104,1.34,3.98,0.64,50.440446047663684,2724.6736122948055,650.6429850746268,1.3484768470618396,True
15.906,6.71,219,1.3,2.59,0.45,53.982520828937915,2816.127883904107,601.496923076923,3.09272323243342,True
16.121,6.53,200,1.27,2.82,0.44,48.7564096556607,2971.7675060044453,613.1442519685039,2.762741699796952,True
13.873,6.66,219,1.37,2.41,0.7,39.673035179757775,2855.4738977694856,588.3683211678832,3.09272323243342,True
15.185,6.85,164,1.16,2.99,0.72,53.93832294765683,2732.6980427434896,631.5510344827586,2.1801797999023798,True
14.949,6.79,214,0.79,2.52,0.78,50.29457127581409,2762.953496287293,678.2916455696202,3.0044400891217182,True
12.479,6.58,176,1.14,3.1,0.74,30.31750094483641,2925.3930338505434,638.1508771929825,2.3679230819281614,True
10.686,6.5,131,1.32,3.56,0.62,20.941209656579993,3000.0,636.4921212121212,1.6994908253088057,True
17.386,6.6,151,1.27,2.57,0.84,59.709225040552745,2907.2949016875164,603.6442519685039,1.9844152518752967,True
12.854,6.15,169,1.21,2.25,0.62,22.454237791677627,3267.3019572565104,597.7314049586777,2.2576,True
16.685,6.32,210,1.23,3.22,0.55,44.14046598670183,3160.748038493699,632.4413008130082,2.9345512933598257,True
17.118,6.31,169,0.9,2.51,0.78,46.06423921976224,3168.6250133556396,653.1577777777777,2.2576,True
10.073,6.85,134,0.83,3.17,0.52,23.734796617558075,2732.6980427434896,693.2310843373493,1.7409297159791122,True
17.672,6.19,158,1.13,2.57,0.5,44.08374417064937,3248.1241722823684,619.2529203539823,2.0888233633730344,True
17.052,6.96,204,0.8,2.52,0.83,72.7994925038752,2702.3655896056566,675.76,2.8309622390763862,True
13.327,6.25,165,0.94,2.53,0.46,26.486893523447574,3212.132034355964,646.3527659574468,2.195570700383797,True
15.763,6.0,105,0.9,2.34,0.45,28.973515821513235,3300.0,646.6977777777777,1.3607438643406065,True
17.346,5.77,113,0.82,2.54,0.56,26.606623614689145,3225.0333208891375,671.6419512195122,1.4609651814712121,True
13.264,6.08,205,0.63,3.15,0.61,22.310526248224594,3290.5749483385894,753.668253968254,2.848122654377322,True
17.265,5.93,156,0.95,2.82,0.83,32.14570606299355,3292.775028581624,655.5810526315789,2.0587515004002404,True
15.541,6.11,201,1.04,2.01,0.78,31.564464993290137,3282.2642306862676,610.2261538461538,2.7797334581042583,True
14.575,6.69,124,0.84,3.59,0.42,44.71006483344317,2831.3749866443604,706.8961904761904,1.6046444495854764,True
17.036,6.96,223,0.73,2.71,0.74,72.66294014470924,2702.3655896056566,702.1580821917809,3.1640801189153454,True
13.28,6.66,135,0.74,3.57,0.76,36.35388297721547,2855.4738977694856,731.8762162162162,1.7548466041712032,True
13.856,6.19,171,0.96,2.87,0.86,27.100844045537823,3248.1241722823684,655.7266666666667,2.2888921264290927,True
10.564,6.86,152,0.63,3.58,0.72,26.27072140725335,2728.551884260194,770.0082539682539,1.999185485522055,True
12.596,6.97,197,1.34,2.07,0.44,39.962328480382105,2701.331410619076,578.0629850746268,2.7120214103846285,True
17.561,5.59,246,0.61,3.94,0.62,20.88341561806767,3083.6973318117684,792.0150819672131,3.5866873894192786,True
13.687,6.28,129,1.21,2.55,0.54,28.690927753222372,3191.2271969246067,609.1314049586776,1.6721266825731766,True
15.37,5.76,173,0.72,3.62,0.46,20.610482802926573,3218.690588226423,739.7822222222221,2.320367787014481,True
15.908,6.24,172,0.61,3.73,0.51,37.40160434486913,3218.690588226423,784.035081967213,2.3046070818879105,True
15.352,6.82,184,1.02,3.29,0.81,54.08471320057995,2746.7016223493956,661.8827450980392,2.496717947032079,True
11.01,6.77,155,1.19,3.63,0.71,26.925796508975345,2774.9666791108625,652.3937815126051,2.043787550150603,True
17.566,6.94,106,0.79,2.81,0.67,76.32582188574081,2705.313824781393,689.3116455696202,1.3730694359556976,True
11.061,6.43,150,0.68,3.14,0.88,21.243227382755435,3065.442972418963,734.6141176470588,1.969693845669907,True
16.197,6.37,235,0.74,3.98,0.51,43.383695163609495,3119.144367190434,747.4562162162163,3.381985426750108,True
11.752,6.78,153,1.17,2.54,0.87,30.87991813018349,2768.8460271672634,613.2721367521367,2.014004385726805,True
14.943,6.85,231,0.91,2.7,0.82,52.23281591181509,2732.6980427434896,658.4241758241758,3.3087168315798587,True
16.16,6.05,158,1.29,3.44,0.78,32.11097978287776,3296.3065021785415,634.751007751938,2.0888233633730344,True
10.832,6.43,193,0.96,2.73,0.47,20.372719972416483,3065.442972418963,650.4066666666668,2.64499335197105,True
12.163,6.92,198,0.74,2.14,0.7,36.14979676613259,2709.4250516614106,677.5362162162162,2.728885569068094,True
15.839,6.28,245,0.61,3.32,0.59,38.42231913945419,3191.2271969246067,768.4550819672131,3.5678852651297115,True
15.034,6.11,238,0.64,3.34,0.75,29.538579303469103,3282.2642306862676,756.92,3.4373481373511043,True
15.689,6.6,207,0.82,2.92,0.8,48.62197660135367,2907.2949016875164,686.0819512195121,2.882569100781759,True
10.416,6.57,244,0.72,3.62,0.63,20.96790383132064,2934.557027581037,739.7822222222221,3.5491214734739582,True
11.934,6.58,231,1.32,3.46,0.77,27.727192486126512,2925.3930338505434,632.6921212121213,3.3087168315798587,True
13.864,6.47,155,0.73,3.18,0.49,34.442632614700734,3028.2324939955547,720.0180821917809,2.043787550150603,True
17.095,6.8,203,0.77,2.82,0.42,66.20107351018122,2757.294901687516,694.9522077922078,2.8138438322410613,True
15.998,5.91,147,1.01,2.04,0.8,26.967400478626747,3288.088105703083,615.9358415841584,1.9258242247906998,True
17.933,6.04,120,1.36,2.65,0.45,39.13288935940444,3297.6344103943434,598.3470588235294,1.551627310409919,True
11.684,6.43,104,1.21,3.19,0.9,23.70362728386306,3065.442972418963,633.4514049586777,1.3484768470618396,True
14.012,6.09,248,0.79,3.14,0.87,25.1509681949796,3288.088105703083,701.8516455696202,3.624406324407887,True
11.869,6.66,188,0.9,3.16,0.9,29.03908410160465,2855.4738977694856,677.8577777777778,2.562180903800634,True
